274.9914 -8.910783 1.713385
946.5468 -9.229353 1.889445
139.6685 -3.809365 1.026328
609.1075 -15.22343 0.9418244
211.076 8.52284 0.920409
95.60931 0.6455218 1.846957
457.8731 -25.12849 2.371953
466.086 -16.16695 2.423977
169.2018 -2.209455 1.859051
392.8188 2.939622 0.9583914
169.0902 -0.8396426 1.1165
244.0737 -2.67872 0.8616856
412.4541 -17.75267 1.83019
377.2625 -2.348798 0.7338045
394.1369 5.662838 0.7367594
203.1847 -5.897265 0.9413624
287.2636 0.2522775 1.405232
236.5475 5.091575 1.038864
440.3401 12.84264 1.319779
798.605 -0.1681213 0.7439415
300.8155 3.700214 1.027836
174.716 -5.715405 1.164233
200.7998 -3.395145 1.148813
474.1692 -7.252672 1.078693
219.6382 1.972017 1.899252
317.0418 -1.579278 0.5126467
154.5879 3.455782 0.72194
177.2467 0.05066828 1.629581
178.7212 2.928041 0.7059776
243.6785 8.567205 1.35584
911.1268 3.109467 1.282781
193.5211 -3.788233 1.327869
219.2744 -2.623129 1.138554
145.4773 1.06385 1.968595
287.1022 -3.945469 0.4854232
514.8 -1.271209 0.5621838
416.5787 6.660471 1.224805
261.0617 -4.293308 0.7150377
504.1927 6.012769 0.8538832
224.3985 8.0345 1.356539
333.6623 -1.21079 1.234263
269.692 1.459539 0.876891
191.6231 -12.25145 1.518506
281.856 -2.895163 1.347842
123.5262 4.487629 1.414645
683.3254 -0.48012 1.704718
360.0553 3.137281 1.063952
386.4215 1.880137 1.354383
212.9303 4.343065 1.229709
517.4156 -6.930721 0.7963939
196.0014 -6.246649 0.7122295
105.7343 -1.243592 0.7729327
253.355 -10.18283 1.355645
133.3827 -4.798562 1.002246
353.4142 -5.430753 1.072343
350.6456 5.729598 0.6616312
124.7855 -0.4365981 0.667399
227.3518 -3.57857 0.9791702
245.132 -1.96836 1.40111
448.1281 3.259455 0.9021548
400.2031 -0.6029806 0.7457066
312.7785 2.897111 0.5067379
268.8677 -2.663828 1.4816
498.758 -7.857124 0.5263362
412.6464 0.4407437 1.041289
338.8581 4.607847 0.7967526
145.3049 0.9664052 1.881589
289.6585 -2.556502 2.137463
545.4061 -8.158472 1.040514
235.1922 -8.16789 0.9789508
137.8076 0.1465805 1.196025
133.4677 1.136811 1.122331
408.6668 -5.821894 1.18347
490.8688 -11.11187 0.7953255
204.9817 -3.045184 0.4929272
138.9377 -6.993634 1.737674
85.49816 -4.056397 0.8003648
100.9283 -1.239964 0.6565321
177.7023 -2.242921 0.8891429
277.586 1.155177 0.8847852
259.0318 -6.739169 1.53341
168.1829 -12.30947 2.767486
154.7403 4.239189 0.5880296
164.1487 4.133092 1.186782
213.0577 -0.6012731 0.9327343
187.8426 -2.584129 0.857227
374.2813 1.670136 0.822756
273.6583 -0.0853042 0.6201941
127.9335 1.909906 0.8994291
331.0048 1.735469 1.25562
614.6253 1.917788 1.232323
311.9807 9.218292 1.103245
160.277 7.198374 1.368107
301.9776 0.3518139 2.002883
131.2455 1.000676 1.10696
213.5342 -5.459036 1.064834
117.8883 -1.67616 0.8040933
320.1523 2.857191 1.340726
566.3216 -3.562661 1.615014
123.7846 -2.440902 1.12684
